run_id,dataset,split_id,split_seed,training_seed,model,checkpoint_policy,config_hash,split_hash,output_dir,status,analysis_role
run_0513,organamnist,split_03,1003,82,resnet18,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cea91dcfbd5ad60fdb630bfb6973164faa8243589611993333fbb7630787d132,research-lab/experiments/registered-workflow/runs/primary/run_0513,pending,primary_analysis
run_0514,organamnist,split_03,1003,82,resnet18,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cea91dcfbd5ad60fdb630bfb6973164faa8243589611993333fbb7630787d132,research-lab/experiments/registered-workflow/runs/primary/run_0514,pending,primary_analysis
run_0515,organamnist,split_03,1003,82,resnet50,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cea91dcfbd5ad60fdb630bfb6973164faa8243589611993333fbb7630787d132,research-lab/experiments/registered-workflow/runs/primary/run_0515,pending,primary_analysis
run_0516,organamnist,split_03,1003,82,resnet50,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cea91dcfbd5ad60fdb630bfb6973164faa8243589611993333fbb7630787d132,research-lab/experiments/registered-workflow/runs/primary/run_0516,pending,primary_analysis
run_0517,organamnist,split_03,1003,82,densenet121,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cea91dcfbd5ad60fdb630bfb6973164faa8243589611993333fbb7630787d132,research-lab/experiments/registered-workflow/runs/primary/run_0517,pending,primary_analysis
run_0518,organamnist,split_03,1003,82,densenet121,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cea91dcfbd5ad60fdb630bfb6973164faa8243589611993333fbb7630787d132,research-lab/experiments/registered-workflow/runs/primary/run_0518,pending,primary_analysis
run_0519,organamnist,split_03,1003,82,efficientnet_b0,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cea91dcfbd5ad60fdb630bfb6973164faa8243589611993333fbb7630787d132,research-lab/experiments/registered-workflow/runs/primary/run_0519,pending,primary_analysis
run_0520,organamnist,split_03,1003,82,efficientnet_b0,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cea91dcfbd5ad60fdb630bfb6973164faa8243589611993333fbb7630787d132,research-lab/experiments/registered-workflow/runs/primary/run_0520,pending,primary_analysis
run_0521,organamnist,split_04,1004,42,resnet18,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,4434db629e8e4c1ac4b22825dac67e3d05da16f84b3cde1a7a872f1701ecdd2d,research-lab/experiments/registered-workflow/runs/primary/run_0521,pending,primary_analysis
run_0522,organamnist,split_04,1004,42,resnet18,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,4434db629e8e4c1ac4b22825dac67e3d05da16f84b3cde1a7a872f1701ecdd2d,research-lab/experiments/registered-workflow/runs/primary/run_0522,pending,primary_analysis
run_0523,organamnist,split_04,1004,42,resnet50,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,4434db629e8e4c1ac4b22825dac67e3d05da16f84b3cde1a7a872f1701ecdd2d,research-lab/experiments/registered-workflow/runs/primary/run_0523,pending,primary_analysis
run_0524,organamnist,split_04,1004,42,resnet50,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,4434db629e8e4c1ac4b22825dac67e3d05da16f84b3cde1a7a872f1701ecdd2d,research-lab/experiments/registered-workflow/runs/primary/run_0524,pending,primary_analysis
run_0525,organamnist,split_04,1004,42,densenet121,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,4434db629e8e4c1ac4b22825dac67e3d05da16f84b3cde1a7a872f1701ecdd2d,research-lab/experiments/registered-workflow/runs/primary/run_0525,pending,primary_analysis
run_0526,organamnist,split_04,1004,42,densenet121,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,4434db629e8e4c1ac4b22825dac67e3d05da16f84b3cde1a7a872f1701ecdd2d,research-lab/experiments/registered-workflow/runs/primary/run_0526,pending,primary_analysis
run_0527,organamnist,split_04,1004,42,efficientnet_b0,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,4434db629e8e4c1ac4b22825dac67e3d05da16f84b3cde1a7a872f1701ecdd2d,research-lab/experiments/registered-workflow/runs/primary/run_0527,pending,primary_analysis
run_0528,organamnist,split_04,1004,42,efficientnet_b0,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,4434db629e8e4c1ac4b22825dac67e3d05da16f84b3cde1a7a872f1701ecdd2d,research-lab/experiments/registered-workflow/runs/primary/run_0528,pending,primary_analysis
run_0529,organamnist,split_04,1004,52,resnet18,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,4434db629e8e4c1ac4b22825dac67e3d05da16f84b3cde1a7a872f1701ecdd2d,research-lab/experiments/registered-workflow/runs/primary/run_0529,pending,primary_analysis
run_0530,organamnist,split_04,1004,52,resnet18,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,4434db629e8e4c1ac4b22825dac67e3d05da16f84b3cde1a7a872f1701ecdd2d,research-lab/experiments/registered-workflow/runs/primary/run_0530,pending,primary_analysis
run_0531,organamnist,split_04,1004,52,resnet50,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,4434db629e8e4c1ac4b22825dac67e3d05da16f84b3cde1a7a872f1701ecdd2d,research-lab/experiments/registered-workflow/runs/primary/run_0531,pending,primary_analysis
run_0532,organamnist,split_04,1004,52,resnet50,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,4434db629e8e4c1ac4b22825dac67e3d05da16f84b3cde1a7a872f1701ecdd2d,research-lab/experiments/registered-workflow/runs/primary/run_0532,pending,primary_analysis
run_0533,organamnist,split_04,1004,52,densenet121,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,4434db629e8e4c1ac4b22825dac67e3d05da16f84b3cde1a7a872f1701ecdd2d,research-lab/experiments/registered-workflow/runs/primary/run_0533,pending,primary_analysis
run_0534,organamnist,split_04,1004,52,densenet121,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,4434db629e8e4c1ac4b22825dac67e3d05da16f84b3cde1a7a872f1701ecdd2d,research-lab/experiments/registered-workflow/runs/primary/run_0534,pending,primary_analysis
run_0535,organamnist,split_04,1004,52,efficientnet_b0,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,4434db629e8e4c1ac4b22825dac67e3d05da16f84b3cde1a7a872f1701ecdd2d,research-lab/experiments/registered-workflow/runs/primary/run_0535,pending,primary_analysis
run_0536,organamnist,split_04,1004,52,efficientnet_b0,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,4434db629e8e4c1ac4b22825dac67e3d05da16f84b3cde1a7a872f1701ecdd2d,research-lab/experiments/registered-workflow/runs/primary/run_0536,pending,primary_analysis
run_0537,organamnist,split_04,1004,62,resnet18,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,4434db629e8e4c1ac4b22825dac67e3d05da16f84b3cde1a7a872f1701ecdd2d,research-lab/experiments/registered-workflow/runs/primary/run_0537,pending,primary_analysis
run_0538,organamnist,split_04,1004,62,resnet18,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,4434db629e8e4c1ac4b22825dac67e3d05da16f84b3cde1a7a872f1701ecdd2d,research-lab/experiments/registered-workflow/runs/primary/run_0538,pending,primary_analysis
run_0539,organamnist,split_04,1004,62,resnet50,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,4434db629e8e4c1ac4b22825dac67e3d05da16f84b3cde1a7a872f1701ecdd2d,research-lab/experiments/registered-workflow/runs/primary/run_0539,pending,primary_analysis
run_0540,organamnist,split_04,1004,62,resnet50,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,4434db629e8e4c1ac4b22825dac67e3d05da16f84b3cde1a7a872f1701ecdd2d,research-lab/experiments/registered-workflow/runs/primary/run_0540,pending,primary_analysis
run_0541,organamnist,split_04,1004,62,densenet121,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,4434db629e8e4c1ac4b22825dac67e3d05da16f84b3cde1a7a872f1701ecdd2d,research-lab/experiments/registered-workflow/runs/primary/run_0541,pending,primary_analysis
run_0542,organamnist,split_04,1004,62,densenet121,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,4434db629e8e4c1ac4b22825dac67e3d05da16f84b3cde1a7a872f1701ecdd2d,research-lab/experiments/registered-workflow/runs/primary/run_0542,pending,primary_analysis
run_0543,organamnist,split_04,1004,62,efficientnet_b0,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,4434db629e8e4c1ac4b22825dac67e3d05da16f84b3cde1a7a872f1701ecdd2d,research-lab/experiments/registered-workflow/runs/primary/run_0543,pending,primary_analysis
run_0544,organamnist,split_04,1004,62,efficientnet_b0,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,4434db629e8e4c1ac4b22825dac67e3d05da16f84b3cde1a7a872f1701ecdd2d,research-lab/experiments/registered-workflow/runs/primary/run_0544,pending,primary_analysis
run_0545,organamnist,split_04,1004,72,resnet18,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,4434db629e8e4c1ac4b22825dac67e3d05da16f84b3cde1a7a872f1701ecdd2d,research-lab/experiments/registered-workflow/runs/primary/run_0545,pending,primary_analysis
run_0546,organamnist,split_04,1004,72,resnet18,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,4434db629e8e4c1ac4b22825dac67e3d05da16f84b3cde1a7a872f1701ecdd2d,research-lab/experiments/registered-workflow/runs/primary/run_0546,pending,primary_analysis
run_0547,organamnist,split_04,1004,72,resnet50,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,4434db629e8e4c1ac4b22825dac67e3d05da16f84b3cde1a7a872f1701ecdd2d,research-lab/experiments/registered-workflow/runs/primary/run_0547,pending,primary_analysis
run_0548,organamnist,split_04,1004,72,resnet50,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,4434db629e8e4c1ac4b22825dac67e3d05da16f84b3cde1a7a872f1701ecdd2d,research-lab/experiments/registered-workflow/runs/primary/run_0548,pending,primary_analysis
run_0549,organamnist,split_04,1004,72,densenet121,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,4434db629e8e4c1ac4b22825dac67e3d05da16f84b3cde1a7a872f1701ecdd2d,research-lab/experiments/registered-workflow/runs/primary/run_0549,pending,primary_analysis
run_0550,organamnist,split_04,1004,72,densenet121,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,4434db629e8e4c1ac4b22825dac67e3d05da16f84b3cde1a7a872f1701ecdd2d,research-lab/experiments/registered-workflow/runs/primary/run_0550,pending,primary_analysis
run_0551,organamnist,split_04,1004,72,efficientnet_b0,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,4434db629e8e4c1ac4b22825dac67e3d05da16f84b3cde1a7a872f1701ecdd2d,research-lab/experiments/registered-workflow/runs/primary/run_0551,pending,primary_analysis
run_0552,organamnist,split_04,1004,72,efficientnet_b0,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,4434db629e8e4c1ac4b22825dac67e3d05da16f84b3cde1a7a872f1701ecdd2d,research-lab/experiments/registered-workflow/runs/primary/run_0552,pending,primary_analysis
run_0553,organamnist,split_04,1004,82,resnet18,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,4434db629e8e4c1ac4b22825dac67e3d05da16f84b3cde1a7a872f1701ecdd2d,research-lab/experiments/registered-workflow/runs/primary/run_0553,pending,primary_analysis
run_0554,organamnist,split_04,1004,82,resnet18,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,4434db629e8e4c1ac4b22825dac67e3d05da16f84b3cde1a7a872f1701ecdd2d,research-lab/experiments/registered-workflow/runs/primary/run_0554,pending,primary_analysis
run_0555,organamnist,split_04,1004,82,resnet50,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,4434db629e8e4c1ac4b22825dac67e3d05da16f84b3cde1a7a872f1701ecdd2d,research-lab/experiments/registered-workflow/runs/primary/run_0555,pending,primary_analysis
run_0556,organamnist,split_04,1004,82,resnet50,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,4434db629e8e4c1ac4b22825dac67e3d05da16f84b3cde1a7a872f1701ecdd2d,research-lab/experiments/registered-workflow/runs/primary/run_0556,pending,primary_analysis
run_0557,organamnist,split_04,1004,82,densenet121,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,4434db629e8e4c1ac4b22825dac67e3d05da16f84b3cde1a7a872f1701ecdd2d,research-lab/experiments/registered-workflow/runs/primary/run_0557,pending,primary_analysis
run_0558,organamnist,split_04,1004,82,densenet121,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,4434db629e8e4c1ac4b22825dac67e3d05da16f84b3cde1a7a872f1701ecdd2d,research-lab/experiments/registered-workflow/runs/primary/run_0558,pending,primary_analysis
run_0559,organamnist,split_04,1004,82,efficientnet_b0,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,4434db629e8e4c1ac4b22825dac67e3d05da16f84b3cde1a7a872f1701ecdd2d,research-lab/experiments/registered-workflow/runs/primary/run_0559,pending,primary_analysis
run_0560,organamnist,split_04,1004,82,efficientnet_b0,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,4434db629e8e4c1ac4b22825dac67e3d05da16f84b3cde1a7a872f1701ecdd2d,research-lab/experiments/registered-workflow/runs/primary/run_0560,pending,primary_analysis
run_0561,organamnist,split_05,1005,42,resnet18,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,f5fa0c6f516eaca2de734b26a520f882a09f633e3114aa5ea0393c118a1cf73d,research-lab/experiments/registered-workflow/runs/primary/run_0561,pending,primary_analysis
run_0562,organamnist,split_05,1005,42,resnet18,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,f5fa0c6f516eaca2de734b26a520f882a09f633e3114aa5ea0393c118a1cf73d,research-lab/experiments/registered-workflow/runs/primary/run_0562,pending,primary_analysis
run_0563,organamnist,split_05,1005,42,resnet50,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,f5fa0c6f516eaca2de734b26a520f882a09f633e3114aa5ea0393c118a1cf73d,research-lab/experiments/registered-workflow/runs/primary/run_0563,pending,primary_analysis
run_0564,organamnist,split_05,1005,42,resnet50,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,f5fa0c6f516eaca2de734b26a520f882a09f633e3114aa5ea0393c118a1cf73d,research-lab/experiments/registered-workflow/runs/primary/run_0564,pending,primary_analysis
run_0565,organamnist,split_05,1005,42,densenet121,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,f5fa0c6f516eaca2de734b26a520f882a09f633e3114aa5ea0393c118a1cf73d,research-lab/experiments/registered-workflow/runs/primary/run_0565,pending,primary_analysis
run_0566,organamnist,split_05,1005,42,densenet121,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,f5fa0c6f516eaca2de734b26a520f882a09f633e3114aa5ea0393c118a1cf73d,research-lab/experiments/registered-workflow/runs/primary/run_0566,pending,primary_analysis
run_0567,organamnist,split_05,1005,42,efficientnet_b0,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,f5fa0c6f516eaca2de734b26a520f882a09f633e3114aa5ea0393c118a1cf73d,research-lab/experiments/registered-workflow/runs/primary/run_0567,pending,primary_analysis
run_0568,organamnist,split_05,1005,42,efficientnet_b0,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,f5fa0c6f516eaca2de734b26a520f882a09f633e3114aa5ea0393c118a1cf73d,research-lab/experiments/registered-workflow/runs/primary/run_0568,pending,primary_analysis
run_0569,organamnist,split_05,1005,52,resnet18,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,f5fa0c6f516eaca2de734b26a520f882a09f633e3114aa5ea0393c118a1cf73d,research-lab/experiments/registered-workflow/runs/primary/run_0569,pending,primary_analysis
run_0570,organamnist,split_05,1005,52,resnet18,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,f5fa0c6f516eaca2de734b26a520f882a09f633e3114aa5ea0393c118a1cf73d,research-lab/experiments/registered-workflow/runs/primary/run_0570,pending,primary_analysis
run_0571,organamnist,split_05,1005,52,resnet50,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,f5fa0c6f516eaca2de734b26a520f882a09f633e3114aa5ea0393c118a1cf73d,research-lab/experiments/registered-workflow/runs/primary/run_0571,pending,primary_analysis
run_0572,organamnist,split_05,1005,52,resnet50,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,f5fa0c6f516eaca2de734b26a520f882a09f633e3114aa5ea0393c118a1cf73d,research-lab/experiments/registered-workflow/runs/primary/run_0572,pending,primary_analysis
run_0573,organamnist,split_05,1005,52,densenet121,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,f5fa0c6f516eaca2de734b26a520f882a09f633e3114aa5ea0393c118a1cf73d,research-lab/experiments/registered-workflow/runs/primary/run_0573,pending,primary_analysis
run_0574,organamnist,split_05,1005,52,densenet121,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,f5fa0c6f516eaca2de734b26a520f882a09f633e3114aa5ea0393c118a1cf73d,research-lab/experiments/registered-workflow/runs/primary/run_0574,pending,primary_analysis
run_0575,organamnist,split_05,1005,52,efficientnet_b0,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,f5fa0c6f516eaca2de734b26a520f882a09f633e3114aa5ea0393c118a1cf73d,research-lab/experiments/registered-workflow/runs/primary/run_0575,pending,primary_analysis
run_0576,organamnist,split_05,1005,52,efficientnet_b0,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,f5fa0c6f516eaca2de734b26a520f882a09f633e3114aa5ea0393c118a1cf73d,research-lab/experiments/registered-workflow/runs/primary/run_0576,pending,primary_analysis
run_0577,organamnist,split_05,1005,62,resnet18,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,f5fa0c6f516eaca2de734b26a520f882a09f633e3114aa5ea0393c118a1cf73d,research-lab/experiments/registered-workflow/runs/primary/run_0577,pending,primary_analysis
run_0578,organamnist,split_05,1005,62,resnet18,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,f5fa0c6f516eaca2de734b26a520f882a09f633e3114aa5ea0393c118a1cf73d,research-lab/experiments/registered-workflow/runs/primary/run_0578,pending,primary_analysis
run_0579,organamnist,split_05,1005,62,resnet50,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,f5fa0c6f516eaca2de734b26a520f882a09f633e3114aa5ea0393c118a1cf73d,research-lab/experiments/registered-workflow/runs/primary/run_0579,pending,primary_analysis
run_0580,organamnist,split_05,1005,62,resnet50,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,f5fa0c6f516eaca2de734b26a520f882a09f633e3114aa5ea0393c118a1cf73d,research-lab/experiments/registered-workflow/runs/primary/run_0580,pending,primary_analysis
run_0581,organamnist,split_05,1005,62,densenet121,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,f5fa0c6f516eaca2de734b26a520f882a09f633e3114aa5ea0393c118a1cf73d,research-lab/experiments/registered-workflow/runs/primary/run_0581,pending,primary_analysis
run_0582,organamnist,split_05,1005,62,densenet121,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,f5fa0c6f516eaca2de734b26a520f882a09f633e3114aa5ea0393c118a1cf73d,research-lab/experiments/registered-workflow/runs/primary/run_0582,pending,primary_analysis
run_0583,organamnist,split_05,1005,62,efficientnet_b0,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,f5fa0c6f516eaca2de734b26a520f882a09f633e3114aa5ea0393c118a1cf73d,research-lab/experiments/registered-workflow/runs/primary/run_0583,pending,primary_analysis
run_0584,organamnist,split_05,1005,62,efficientnet_b0,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,f5fa0c6f516eaca2de734b26a520f882a09f633e3114aa5ea0393c118a1cf73d,research-lab/experiments/registered-workflow/runs/primary/run_0584,pending,primary_analysis
